"gene","category"
"TraesCS2D03G0240100","Ambiguous"
"TraesCS2D03G0242000","Conserved"
"TraesCS2D03G0244400","Conserved"
"TraesCS2D03G0247200","Cis only"
"TraesCS2D03G0247800","Cis + trans"
"TraesCS2D03G0248000","Conserved"
"TraesCS2D03G0248600","Conserved"
"TraesCS2D03G0248700","Ambiguous"
"TraesCS2D03G0249000","Conserved"
"TraesCS2D03G0251500","Conserved"
"TraesCS2D03G0253100","Ambiguous"
"TraesCS2D03G0258000","Trans only"
"TraesCS2D03G0260100","Ambiguous"
"TraesCS2D03G0260200","Ambiguous"
"TraesCS2D03G0262900","Ambiguous"
"TraesCS2D03G0266300","Conserved"
"TraesCS2D03G0266400","Ambiguous"
"TraesCS2D03G0268800","Conserved"
"TraesCS2D03G0269000","Conserved"
"TraesCS2D03G0271000","Ambiguous"
"TraesCS2D03G0274700","Ambiguous"
"TraesCS2D03G0274900","Ambiguous"
"TraesCS2D03G0275800","Conserved"
"TraesCS2D03G0279000","Conserved"
"TraesCS2D03G0280300","Ambiguous"
"TraesCS2D03G0281400","Ambiguous"
"TraesCS2D03G0287100","Trans only"
"TraesCS2D03G0288800","Conserved"
"TraesCS2D03G0291400","Conserved"
"TraesCS2D03G0291500","Trans only"
"TraesCS2D03G0291600","Ambiguous"
"TraesCS2D03G0293500","Conserved"
"TraesCS2D03G0293900","Ambiguous"
"TraesCS2D03G0294000","Trans only"
"TraesCS2D03G0297400","Ambiguous"
"TraesCS2D03G0297600","Conserved"
"TraesCS2D03G0298500","Ambiguous"
"TraesCS2D03G0299400","Ambiguous"
"TraesCS2D03G0000100","Conserved"
"TraesCS2D03G0307200","Ambiguous"
"TraesCS2D03G0314300","Ambiguous"
"TraesCS2D03G0807200","Conserved"
"TraesCS2D03G0837700","Conserved"
"TraesCS2D03G0844600","Ambiguous"
"TraesCS2D03G0859600","Ambiguous"
"TraesCS2D03G0886500","Ambiguous"
"TraesCS2D03G0904200","Ambiguous"
"TraesCS2D03G0922100","Ambiguous"
"TraesCS2D03G0923200","Conserved"
"TraesCS2D03G0935500","Ambiguous"
"TraesCS2D03G0975100","Ambiguous"
"TraesCS2D03G1005400","Conserved"
"TraesCS2D03G1019100","Conserved"
"TraesCS2D03G1035900","Ambiguous"
"TraesCS2D03G1038200","Trans only"
"TraesCS2D03G1038600","Ambiguous"
"TraesCS2D03G1038800","Ambiguous"
"TraesCS2D03G1039000","Ambiguous"
"TraesCS2D03G1042000","Ambiguous"
"TraesCS2D03G1042800","Cis + trans"
"TraesCS2D03G1044700","Cis + trans"
"TraesCS2D03G1048500","Trans only"
"TraesCS2D03G1048800","Cis + trans"
"TraesCS2D03G1049400","Ambiguous"
"TraesCS2D03G1056100","Cis only"
"TraesCS2D03G1059200","Trans only"
"TraesCS2D03G1059300","Cis + trans"
"TraesCS2D03G1064400","Cis only"
"TraesCS2D03G1067000","Conserved"
"TraesCS2D03G1067700","Conserved"
"TraesCS2D03G1068900","Compensatory"
"TraesCS2D03G1069100","Ambiguous"
"TraesCS2D03G1077200","Ambiguous"
"TraesCS2D03G1090600","Conserved"
"TraesCS2D03G1095400","Conserved"
"TraesCS2D03G1097700","Trans only"
"TraesCS2D03G1099800","Ambiguous"
"TraesCS2D03G1129000","Trans only"
"TraesCS2D03G1129100","Ambiguous"
"TraesCS2D03G1129200","Ambiguous"
"TraesCS2D03G1129400","Conserved"
"TraesCS2D03G1147000","Trans only"
"TraesCS2D03G1148600","Conserved"
"TraesCS2D03G1150300","Ambiguous"
"TraesCS2D03G1151400","Ambiguous"
"TraesCS2D03G1151900","Ambiguous"
"TraesCS2D03G1157400","Ambiguous"
"TraesCS2D03G1157900","Trans only"
"TraesCS2D03G1159000","Conserved"
"TraesCS2D03G1160000","Conserved"
"TraesCS2D03G1161200","Cis + trans"
"TraesCS2D03G1187400","Conserved"
"TraesCS2D03G1189000","Ambiguous"
"TraesCS2D03G1190300","Ambiguous"
"TraesCS2D03G1196600","Conserved"
"TraesCS2D03G1197700","Ambiguous"
"TraesCS2D03G1200800","Cis + trans"
"TraesCS2D03G1204900","Ambiguous"
"TraesCS2D03G1207000","Conserved"
"TraesCS2D03G1207700","Ambiguous"
"TraesCS2D03G1208800","Cis only"
"TraesCS2D03G1209200","Conserved"
"TraesCS2D03G1224700","Compensatory"
"TraesCS2D03G1236600","Ambiguous"
"TraesCS2D03G1249100","Conserved"
"TraesCS2D03G1270200","Ambiguous"
"TraesCS2D03G1276400","Ambiguous"
"TraesCS2D03G1276800","Ambiguous"
"TraesCS2D03G1277400","Conserved"
"TraesCS2D03G1277600","Ambiguous"
"TraesCS2D03G1277700","Compensatory"
"TraesCS2D03G1320900","Conserved"
"TraesCS2D03G1321700","Ambiguous"
"TraesCS2D03G1323700","Ambiguous"
"TraesCS2D03G1326900","Conserved"
"TraesCS2D03G1328100","Ambiguous"
"TraesCS2D03G1329800","Conserved"
"TraesCS2D03G1331000","Trans only"
"TraesCS2D03G1331600","Cis + trans"
"TraesCS2D03G1332300","Ambiguous"
"TraesCS2D03G1332400","Conserved"
"TraesCS2D03G1332600","Cis + trans"
"TraesCS2D03G1332800","Cis + trans"
"TraesCS2D03G1333500","Conserved"
"TraesCS2D03G1334500","Ambiguous"
"TraesCS2D03G0662100","Ambiguous"
"TraesCS2D03G0669200","Ambiguous"
"TraesCS2D03G0671700","Conserved"
"TraesCS2D03G0697500","Conserved"
"TraesCS2D03G0720400","Ambiguous"
"TraesCS2D03G0729000","Compensatory"
"TraesCS3A03G0288100","Ambiguous"
"TraesCS3A03G0033500","Cis + trans"
"TraesCS3A03G0295600","Conserved"
"TraesCS3A03G0295700","Conserved"
"TraesCS3A03G0034400","Ambiguous"
"TraesCS3A03G0296700","Ambiguous"
"TraesCS3A03G0297700","Conserved"
"TraesCS3A03G0298900","Trans only"
"TraesCS3A03G0300300","Conserved"
"TraesCS3A03G0301300","Ambiguous"
"TraesCS3A03G0301800","Conserved"
"TraesCS3A03G0040500","Ambiguous"
"TraesCS3A03G0041000","Ambiguous"
"TraesCS3A03G0041700","Conserved"
"TraesCS3A03G0310900","Conserved"
"TraesCS3A03G0043200","Conserved"
"TraesCS3A03G0043600","Cis + trans"
"TraesCS3A03G0316600","Conserved"
"TraesCS3A03G0046100","Conserved"
"TraesCS3A03G0046400","Ambiguous"
"TraesCS3A03G0047000","Trans only"
"TraesCS3A03G0048000","Ambiguous"
"TraesCS3A03G0048600","Ambiguous"
"TraesCS3A03G0048700","Conserved"
"TraesCS3A03G0050400","Trans only"
"TraesCS3A03G0332300","Ambiguous"
"TraesCS3A03G0051400","Ambiguous"
"TraesCS3A03G0051600","Cis only"
"TraesCS3A03G0052000","Trans only"
"TraesCS3A03G0053000","Ambiguous"
"TraesCS3A03G0343400","Ambiguous"
"TraesCS3A03G0053400","Ambiguous"
"TraesCS3A03G0053500","Ambiguous"
"TraesCS3A03G0347200","Conserved"
"TraesCS3A03G0347500","Conserved"
"TraesCS3A03G0348200","Ambiguous"
"TraesCS3A03G0349400","Conserved"
"TraesCS3A03G0056400","Conserved"
"TraesCS3A03G0056600","Conserved"
"TraesCS3A03G0351200","Trans only"
"TraesCS3A03G0352200","Ambiguous"
"TraesCS3A03G0354300","Conserved"
"TraesCS3A03G0057100","Ambiguous"
"TraesCS3A03G0365400","Ambiguous"
"TraesCS3A03G0070000","Ambiguous"
"TraesCS3A03G0008400","Conserved"
"TraesCS3A03G0070800","Ambiguous"
"TraesCS3A03G0071400","Ambiguous"
"TraesCS3A03G0412000","Ambiguous"
"TraesCS3A03G0076800","Cis + trans"
"TraesCS3A03G0077500","Compensatory"
"TraesCS3A03G0423800","Conserved"
"TraesCS3A03G0426700","Conserved"
"TraesCS3A03G0081800","Conserved"
"TraesCS3A03G0082900","Ambiguous"
"TraesCS3A03G0084900","Ambiguous"
"TraesCS3A03G0085500","Ambiguous"
"TraesCS3A03G0085700","Ambiguous"
"TraesCS3A03G0089200","Conserved"
"TraesCS3A03G0089300","Ambiguous"
"TraesCS3A03G0089500","Cis only"
"TraesCS3A03G0089600","Compensatory"
"TraesCS3A03G0463500","Ambiguous"
"TraesCS3A03G0095700","Conserved"
"TraesCS3A03G0095800","Ambiguous"
"TraesCS3A03G0097300","Ambiguous"
"TraesCS3A03G0097900","Cis only"
"TraesCS3A03G0098600","Conserved"
"TraesCS3A03G0474800","Conserved"
"TraesCS3A03G0475400","Conserved"
"TraesCS3A03G0477200","Ambiguous"
"TraesCS3A03G0000100","Compensatory"
"TraesCS3A03G0489900","Ambiguous"
"TraesCS3A03G0496200","Conserved"
"TraesCS3A03G0496300","Conserved"
"TraesCS3A03G0498700","Conserved"
"TraesCS3A03G0499900","Conserved"
"TraesCS3A03G0114500","Ambiguous"
"TraesCS3A03G0117900","Ambiguous"
"TraesCS3A03G0509800","Ambiguous"
"TraesCS3A03G0120700","Conserved"
"TraesCS3A03G0514200","Conserved"
"TraesCS3A03G0516200","Ambiguous"
"TraesCS3A03G0516300","Ambiguous"
"TraesCS3A03G0123300","Trans only"
"TraesCS3A03G0521700","Conserved"
"TraesCS3A03G0524400","Conserved"
"TraesCS3A03G0130800","Conserved"
"TraesCS3A03G0535900","Conserved"
"TraesCS3A03G0160900","Ambiguous"
"TraesCS3A03G0161400","Conserved"
"TraesCS3A03G0184200","Ambiguous"
"TraesCS3A03G0185600","Conserved"
"TraesCS3A03G0000200","Conserved"
"TraesCS3A03G0192800","Conserved"
"TraesCS3A03G0193000","Conserved"
"TraesCS3A03G0193100","Conserved"
"TraesCS3A03G0193200","Conserved"
"TraesCS3A03G0193500","Ambiguous"
"TraesCS3A03G0193700","Ambiguous"
"TraesCS3A03G0193800","Ambiguous"
"TraesCS3A03G0196100","Conserved"
"TraesCS3A03G0196200","Conserved"
"TraesCS3A03G0206500","Conserved"
"TraesCS3A03G0219600","Conserved"
"TraesCS3A03G0220500","Conserved"
"TraesCS3A03G0227000","Conserved"
"TraesCS3A03G0229400","Ambiguous"
"TraesCS3A03G0230300","Ambiguous"
"TraesCS3A03G0014600","Ambiguous"
"TraesCS3A03G0014800","Conserved"
"TraesCS3A03G0016800","Conserved"
"TraesCS3A03G0017400","Ambiguous"
"TraesCS3A03G0018000","Conserved"
"TraesCS3A03G0247900","Conserved"
"TraesCS3A03G0249800","Conserved"
"TraesCS3A03G0252600","Conserved"
"TraesCS3A03G0020000","Trans only"
"TraesCS3A03G0020200","Conserved"
"TraesCS3A03G0022000","Cis + trans"
"TraesCS3A03G0259800","Ambiguous"
"TraesCS3A03G0025600","Cis + trans"
"TraesCS3A03G0025700","Cis + trans"
"TraesCS3A03G0027500","Conserved"
"TraesCS3A03G0027600","Ambiguous"
"TraesCS3A03G0649300","Ambiguous"
"TraesCS3A03G0657500","Ambiguous"
"TraesCS3A03G0660000","Cis + trans"
"TraesCS3A03G0660300","Ambiguous"
"TraesCS3A03G0662600","Conserved"
"TraesCS3A03G0667200","Conserved"
"TraesCS3A03G0667900","Ambiguous"
"TraesCS3A03G0670300","Conserved"
"TraesCS3A03G0670500","Conserved"
"TraesCS3A03G0686600","Conserved"
"TraesCS3A03G0692600","Conserved"
"TraesCS3A03G0693700","Conserved"
"TraesCS3A03G0694500","Ambiguous"
"TraesCS3A03G0695500","Conserved"
"TraesCS3A03G0699200","Ambiguous"
"TraesCS3A03G0699600","Ambiguous"
"TraesCS3A03G0700500","Conserved"
"TraesCS3A03G0700600","Conserved"
"TraesCS3A03G0700700","Ambiguous"
"TraesCS3A03G0705800","Ambiguous"
"TraesCS3A03G0707400","Conserved"
"TraesCS3A03G0707800","Ambiguous"
"TraesCS3A03G0708900","Conserved"
"TraesCS3A03G0709200","Cis only"
"TraesCS3A03G0710500","Ambiguous"
"TraesCS3A03G0712100","Ambiguous"
"TraesCS3A03G0712400","Ambiguous"
"TraesCS3A03G0714000","Conserved"
"TraesCS3A03G0715100","Ambiguous"
"TraesCS3A03G0716500","Conserved"
"TraesCS3A03G0717500","Ambiguous"
"TraesCS3A03G0719000","Conserved"
"TraesCS3A03G0721800","Conserved"
"TraesCS3A03G0723400","Conserved"
"TraesCS3A03G0724600","Ambiguous"
"TraesCS3A03G0724700","Ambiguous"
"TraesCS3A03G0726000","Ambiguous"
"TraesCS3A03G0726300","Conserved"
"TraesCS3A03G0726600","Ambiguous"
"TraesCS3A03G0726800","Conserved"
"TraesCS3A03G0728000","Ambiguous"
"TraesCS3A03G0732900","Ambiguous"
"TraesCS3A03G0733900","Conserved"
"TraesCS3A03G0738200","Conserved"
"TraesCS3A03G0738500","Conserved"
"TraesCS3A03G0738800","Conserved"
"TraesCS3A03G0740400","Ambiguous"
"TraesCS3A03G0741000","Compensatory"
"TraesCS3A03G0741500","Ambiguous"
"TraesCS3A03G0741700","Conserved"
"TraesCS3A03G0741900","Ambiguous"
"TraesCS3A03G0742300","Ambiguous"
"TraesCS3A03G0742600","Ambiguous"
"TraesCS3A03G0743200","Conserved"
"TraesCS3A03G0743500","Ambiguous"
"TraesCS3A03G0743800","Conserved"
"TraesCS3A03G0744700","Ambiguous"
"TraesCS3A03G0745300","Conserved"
"TraesCS3A03G0745700","Ambiguous"
"TraesCS3A03G0746300","Conserved"
"TraesCS3A03G0746500","Conserved"
"TraesCS3A03G0747100","Ambiguous"
"TraesCS3A03G0747400","Ambiguous"
"TraesCS3A03G0749600","Ambiguous"
"TraesCS3A03G0750300","Ambiguous"
"TraesCS3A03G0750700","Conserved"
"TraesCS3A03G0751200","Conserved"
"TraesCS3A03G0751500","Ambiguous"
"TraesCS3A03G0751600","Ambiguous"
"TraesCS3A03G0752300","Conserved"
"TraesCS3A03G0754100","Ambiguous"
"TraesCS3A03G0754400","Ambiguous"
"TraesCS3A03G0754500","Conserved"
"TraesCS3A03G0756300","Conserved"
"TraesCS3A03G0756600","Ambiguous"
"TraesCS3A03G0757200","Ambiguous"
"TraesCS3A03G0757300","Conserved"
"TraesCS3A03G0757600","Conserved"
"TraesCS3A03G0758500","Conserved"
"TraesCS3A03G0759400","Ambiguous"
"TraesCS3A03G0760000","Conserved"
"TraesCS3A03G0762400","Conserved"
"TraesCS3A03G0762900","Ambiguous"
"TraesCS3A03G0763400","Conserved"
"TraesCS3A03G0763500","Ambiguous"
"TraesCS3A03G0763900","Conserved"
"TraesCS3A03G0766300","Conserved"
"TraesCS3A03G0767100","Conserved"
"TraesCS3A03G0770300","Conserved"
"TraesCS3A03G0770400","Ambiguous"
"TraesCS3A03G0771200","Conserved"
"TraesCS3A03G0771300","Conserved"
"TraesCS3A03G0772200","Conserved"
"TraesCS3A03G0773100","Cis only"
"TraesCS3A03G0775500","Conserved"
"TraesCS3A03G0783400","Conserved"
"TraesCS3A03G0787100","Ambiguous"
"TraesCS3A03G0790100","Ambiguous"
"TraesCS3A03G0792900","Ambiguous"
"TraesCS3A03G0793000","Conserved"
"TraesCS3A03G0795400","Trans only"
"TraesCS3A03G0812600","Conserved"
"TraesCS3A03G0813200","Ambiguous"
"TraesCS3A03G0814000","Conserved"
"TraesCS3A03G0832400","Conserved"
"TraesCS3A03G0851000","Conserved"
"TraesCS3A03G0865800","Ambiguous"
"TraesCS3A03G0865900","Ambiguous"
"TraesCS3A03G0866900","Conserved"
"TraesCS3A03G0872300","Conserved"
"TraesCS3A03G0872800","Conserved"
"TraesCS3A03G0876100","Conserved"
"TraesCS3A03G0876500","Conserved"
"TraesCS3A03G0877300","Conserved"
"TraesCS3A03G0883300","Ambiguous"
"TraesCS3A03G0884700","Ambiguous"
"TraesCS3A03G0885200","Conserved"
"TraesCS3A03G0885700","Ambiguous"
"TraesCS3A03G0886100","Ambiguous"
"TraesCS3A03G0886200","Trans only"
"TraesCS3A03G0887000","Ambiguous"
"TraesCS3A03G0888300","Ambiguous"
"TraesCS3A03G0893500","Conserved"
"TraesCS3A03G0895400","Ambiguous"
"TraesCS3A03G0900700","Ambiguous"
"TraesCS3A03G0902200","Conserved"
"TraesCS3A03G0918200","Ambiguous"
"TraesCS3A03G0932600","Ambiguous"
"TraesCS3A03G0932700","Conserved"
"TraesCS3A03G0945800","Ambiguous"
"TraesCS3A03G0946000","Conserved"
"TraesCS3A03G0946200","Ambiguous"
"TraesCS3A03G0946300","Ambiguous"
"TraesCS3A03G0946400","Conserved"
"TraesCS3A03G0946500","Conserved"
"TraesCS3A03G0947000","Conserved"
"TraesCS3A03G0947400","Conserved"
"TraesCS3A03G0948300","Ambiguous"
"TraesCS3A03G0949500","Conserved"
"TraesCS3A03G0950100","Ambiguous"
"TraesCS3A03G0950400","Ambiguous"
"TraesCS3A03G0950500","Ambiguous"
"TraesCS3A03G0950700","Ambiguous"
"TraesCS3A03G0951400","Ambiguous"
"TraesCS3A03G0951900","Trans only"
"TraesCS3A03G0952700","Conserved"
"TraesCS3A03G0952900","Ambiguous"
"TraesCS3A03G0954100","Conserved"
"TraesCS3A03G0954200","Ambiguous"
"TraesCS3A03G0954500","Conserved"
"TraesCS3A03G0955800","Conserved"
"TraesCS3A03G0962200","Conserved"
"TraesCS3A03G0964300","Ambiguous"
"TraesCS3A03G0964400","Conserved"
"TraesCS3A03G0969600","Ambiguous"
"TraesCS3A03G0969700","Ambiguous"
"TraesCS3A03G0969800","Ambiguous"
"TraesCS3A03G0970000","Conserved"
"TraesCS3A03G0970100","Conserved"
"TraesCS3A03G0970900","Conserved"
"TraesCS3A03G0971900","Ambiguous"
"TraesCS3A03G0972100","Ambiguous"
"TraesCS3A03G0974400","Conserved"
"TraesCS3A03G0974700","Cis + trans"
"TraesCS3A03G0978900","Trans only"
"TraesCS3A03G0980900","Ambiguous"
"TraesCS3A03G0981200","Conserved"
"TraesCS3A03G0982500","Ambiguous"
"TraesCS3A03G0983800","Ambiguous"
"TraesCS3A03G0984100","Conserved"
"TraesCS3A03G0992100","Ambiguous"
"TraesCS3A03G0997800","Ambiguous"
"TraesCS3A03G0999500","Conserved"
"TraesCS3A03G1005000","Ambiguous"
"TraesCS3A03G1006400","Trans only"
"TraesCS3A03G1006600","Conserved"
"TraesCS3A03G1007200","Ambiguous"
"TraesCS3A03G1007300","Ambiguous"
"TraesCS3A03G1007400","Conserved"
"TraesCS3A03G1021700","Conserved"
"TraesCS3A03G1022100","Conserved"
"TraesCS3A03G1022400","Ambiguous"
"TraesCS3A03G1022700","Conserved"
"TraesCS3A03G1023500","Conserved"
"TraesCS3A03G1023600","Conserved"
"TraesCS3A03G1023900","Conserved"
"TraesCS3A03G1024100","Conserved"
"TraesCS3A03G1024300","Conserved"
"TraesCS3A03G1025100","Conserved"
"TraesCS3A03G1029800","Ambiguous"
"TraesCS3A03G1030000","Conserved"
"TraesCS3A03G1035100","Ambiguous"
"TraesCS3A03G1035200","Conserved"
"TraesCS3A03G1035300","Ambiguous"
"TraesCS3A03G1035600","Ambiguous"
"TraesCS3A03G1041600","Ambiguous"
"TraesCS3A03G1041800","Conserved"
"TraesCS3A03G1042200","Ambiguous"
"TraesCS3A03G1042500","Conserved"
"TraesCS3A03G1045300","Ambiguous"
"TraesCS3A03G1066800","Conserved"
"TraesCS3A03G1072400","Conserved"
"TraesCS3A03G1111500","Ambiguous"
"TraesCS3A03G1122700","Conserved"
"TraesCS3A03G1127600","Ambiguous"
"TraesCS3A03G1127700","Ambiguous"
"TraesCS3A03G1137700","Conserved"
"TraesCS3A03G1137900","Conserved"
"TraesCS3A03G1138800","Conserved"
"TraesCS3A03G1145100","Conserved"
"TraesCS3A03G1145500","Ambiguous"
"TraesCS3A03G1146800","Conserved"
"TraesCS3A03G1150700","Conserved"
"TraesCS3A03G1152600","Conserved"
"TraesCS3A03G1164200","Conserved"
"TraesCS3A03G1166800","Conserved"
"TraesCS3A03G1170300","Conserved"
"TraesCS3A03G1170400","Conserved"
"TraesCS3A03G1171500","Conserved"
"TraesCS3A03G1174700","Ambiguous"
"TraesCS3A03G1179600","Conserved"
"TraesCS3A03G1181800","Conserved"
"TraesCS3A03G1183200","Ambiguous"
"TraesCS3A03G1183900","Conserved"
"TraesCS3A03G1210700","Conserved"
"TraesCS3A03G1211200","Conserved"
"TraesCS3A03G1216300","Ambiguous"
"TraesCS3A03G1216700","Ambiguous"
"TraesCS3A03G1219800","Conserved"
"TraesCS3A03G1228500","Ambiguous"
"TraesCS3A03G1236800","Conserved"
"TraesCS3A03G1237100","Ambiguous"
"TraesCS3A03G1238200","Ambiguous"
"TraesCS3A03G1238900","Conserved"
"TraesCS3A03G1239000","Ambiguous"
"TraesCS3A03G1239100","Conserved"
"TraesCS3A03G1241000","Conserved"
"TraesCS3A03G1250400","Conserved"
"TraesCS3A03G1250800","Ambiguous"
"TraesCS3A03G1252800","Conserved"
"TraesCS3A03G1253000","Conserved"
"TraesCS3A03G1254100","Conserved"
"TraesCS3A03G1255600","Conserved"
"TraesCS3A03G1255800","Conserved"
"TraesCS3A03G1257300","Ambiguous"
"TraesCS3A03G1258200","Ambiguous"
"TraesCS3A03G1258800","Conserved"
"TraesCS3A03G1261900","Ambiguous"
"TraesCS3A03G1263600","Ambiguous"
"TraesCS3A03G1264200","Conserved"
"TraesCS3A03G1265700","Ambiguous"
"TraesCS3A03G1267300","Conserved"
"TraesCS3A03G1269800","Trans only"
"TraesCS3A03G1270900","Conserved"
"TraesCS3A03G1276200","Conserved"
"TraesCS3A03G1276800","Ambiguous"
"TraesCS3A03G1277300","Conserved"
"TraesCS3A03G1277700","Conserved"
"TraesCS3A03G1277800","Trans only"
"TraesCS3A03G0573500","Conserved"
"TraesCS3A03G0574500","Conserved"
"TraesCS3A03G0542200","Conserved"
"TraesCS3A03G0585600","Conserved"
"TraesCS3A03G0589100","Conserved"
"TraesCS3A03G0594600","Conserved"
"TraesCS3A03G0618800","Conserved"
"TraesCS3B03G0286700","Ambiguous"
"TraesCS3B03G0286900","Ambiguous"
"TraesCS3B03G0292300","Conserved"
"TraesCS3B03G0296300","Conserved"
"TraesCS3B03G0296600","Ambiguous"
"TraesCS3B03G0036100","Conserved"
"TraesCS3B03G0302700","Conserved"
"TraesCS3B03G0303300","Ambiguous"
"TraesCS3B03G0037700","Cis + trans"
"TraesCS3B03G0303600","Ambiguous"
"TraesCS3B03G0304400","Conserved"
"TraesCS3B03G0305400","Conserved"
"TraesCS3B03G0037900","Conserved"
"TraesCS3B03G0038200","Conserved"
"TraesCS3B03G0306700","Ambiguous"
"TraesCS3B03G0039200","Ambiguous"
"TraesCS3B03G0308100","Conserved"
"TraesCS3B03G0309000","Ambiguous"
"TraesCS3B03G0040300","Ambiguous"
"TraesCS3B03G0040400","Ambiguous"
"TraesCS3B03G0040500","Conserved"
"TraesCS3B03G0309800","Ambiguous"
"TraesCS3B03G0041000","Ambiguous"
"TraesCS3B03G0041100","Cis + trans"
"TraesCS3B03G0312500","Conserved"
"TraesCS3B03G0312700","Conserved"
"TraesCS3B03G0313700","Ambiguous"
"TraesCS3B03G0314900","Conserved"
"TraesCS3B03G0315300","Ambiguous"
"TraesCS3B03G0316400","Conserved"
"TraesCS3B03G0316800","Conserved"
"TraesCS3B03G0317200","Conserved"
"TraesCS3B03G0318200","Ambiguous"
"TraesCS3B03G0321000","Conserved"
"TraesCS3B03G0321500","Ambiguous"
"TraesCS3B03G0323200","Conserved"
"TraesCS3B03G0325000","Ambiguous"
"TraesCS3B03G0042700","Conserved"
"TraesCS3B03G0326600","Conserved"
"TraesCS3B03G0044100","Conserved"
"TraesCS3B03G0327200","Ambiguous"
"TraesCS3B03G0327400","Conserved"
"TraesCS3B03G0327600","Ambiguous"
"TraesCS3B03G0327700","Ambiguous"
"TraesCS3B03G0327800","Trans only"
"TraesCS3B03G0045000","Ambiguous"
"TraesCS3B03G0330200","Cis only"
"TraesCS3B03G0332200","Conserved"
"TraesCS3B03G0333700","Ambiguous"
"TraesCS3B03G0046900","Conserved"
"TraesCS3B03G0047200","Ambiguous"
"TraesCS3B03G0047600","Ambiguous"
"TraesCS3B03G0335600","Conserved"
"TraesCS3B03G0335700","Conserved"
"TraesCS3B03G0335800","Conserved"
"TraesCS3B03G0049200","Cis only"
"TraesCS3B03G0049400","Ambiguous"
"TraesCS3B03G0350600","Conserved"
"TraesCS3B03G0052000","Conserved"
"TraesCS3B03G0052400","Ambiguous"
"TraesCS3B03G0354300","Conserved"
"TraesCS3B03G0354700","Ambiguous"
"TraesCS3B03G0364900","Ambiguous"
"TraesCS3B03G0365000","Conserved"
"TraesCS3B03G0365400","Trans only"
"TraesCS3B03G0365600","Ambiguous"
"TraesCS3B03G0366600","Ambiguous"
"TraesCS3B03G0367400","Trans only"
"TraesCS3B03G0372300","Conserved"
"TraesCS3B03G0372500","Conserved"
"TraesCS3B03G0057500","Ambiguous"
"TraesCS3B03G0374100","Ambiguous"
"TraesCS3B03G0374400","Conserved"
"TraesCS3B03G0004400","Ambiguous"
"TraesCS3B03G0383400","Ambiguous"
"TraesCS3B03G0386700","Ambiguous"
"TraesCS3B03G0386800","Conserved"
"TraesCS3B03G0391400","Conserved"
"TraesCS3B03G0395700","Ambiguous"
"TraesCS3B03G0397400","Ambiguous"
"TraesCS3B03G0397500","Conserved"
"TraesCS3B03G0398700","Conserved"
"TraesCS3B03G0399100","Ambiguous"
"TraesCS3B03G0401400","Conserved"
"TraesCS3B03G0402300","Ambiguous"
"TraesCS3B03G0403700","Ambiguous"
"TraesCS3B03G0407300","Conserved"
"TraesCS3B03G0425500","Conserved"
"TraesCS3B03G0431000","Conserved"
"TraesCS3B03G0431100","Ambiguous"
"TraesCS3B03G0431300","Conserved"
"TraesCS3B03G0432500","Conserved"
"TraesCS3B03G0434200","Conserved"
"TraesCS3B03G0434500","Conserved"
"TraesCS3B03G0435100","Conserved"
"TraesCS3B03G0435200","Cis + trans"
"TraesCS3B03G0435300","Cis + trans"
"TraesCS3B03G0438200","Ambiguous"
"TraesCS3B03G0438600","Ambiguous"
"TraesCS3B03G0438800","Ambiguous"
"TraesCS3B03G0439100","Conserved"
"TraesCS3B03G0442100","Ambiguous"
"TraesCS3B03G0444100","Ambiguous"
"TraesCS3B03G0444700","Conserved"
"TraesCS3B03G0457500","Ambiguous"
"TraesCS3B03G0459200","Conserved"
"TraesCS3B03G0459500","Ambiguous"
"TraesCS3B03G0461100","Conserved"
"TraesCS3B03G0076700","Ambiguous"
"TraesCS3B03G0462000","Ambiguous"
"TraesCS3B03G0462700","Conserved"
"TraesCS3B03G0463300","Ambiguous"
"TraesCS3B03G0463400","Ambiguous"
"TraesCS3B03G0464200","Ambiguous"
"TraesCS3B03G0464400","Conserved"
"TraesCS3B03G0465000","Ambiguous"
"TraesCS3B03G0079600","Cis + trans"
"TraesCS3B03G0079700","Cis only"
"TraesCS3B03G0079800","Compensatory"
"TraesCS3B03G0080400","Cis + trans"
"TraesCS3B03G0466800","Cis only"
"TraesCS3B03G0468000","Conserved"
"TraesCS3B03G0081300","Ambiguous"
"TraesCS3B03G0082300","Ambiguous"
"TraesCS3B03G0082800","Cis + trans"
"TraesCS3B03G0476400","Conserved"
"TraesCS3B03G0476500","Conserved"
"TraesCS3B03G0476800","Cis + trans"
